iyear,latitude,longitude
2013,36.341125,43.136047
2013,33.307049,62.136421
2013,30.604231,32.267849
2013,7.004425,124.577129
2013,25.029,66.882
2013,2.049243,45.317395
2013,31.133489,33.802818
2013,31.133489,33.802818
2013,54.610354,-5.930412
2013,33.888629,35.495479
2013,31.132093,33.803276
2013,27.179981,31.18425
2013,31.131873,33.802502
2013,26.398022,90.269415
2013,26.398022,90.269415
2013,26.479468,90.556866
2013,36.634264,70.71878
2013,24.663717,93.906269
2013,24.776646,93.950864
2013,33.331662,44.383028
2013,33.325,44.422
2013,33.54631,44.413457
2013,33.340943,44.483299
2013,33.353939,44.390896
2013,33.392609,44.459068
2013,33.31848,44.388092
2013,33.378455,44.411674
2013,33.245579,44.316788
2013,33.376592,44.42526
2013,,
2013,32.109444,61.883889
2013,6.575296,101.632844
2013,34.79951,62.13917
2013,33.563032,62.278361
2013,31.132093,33.803276
2013,30.882987,34.064142
2013,31.132093,33.803276
2013,11.15782,12.76046
2013,24.86915,66.995045
2013,35.416614,44.395752
2013,,
2013,11.156424,12.757609
2013,11.156424,12.757609
2013,36.211683,37.1473
2013,34.512533,69.174207
2013,33.987068,71.44561
2013,24.893379,67.028061
2013,29.9027,67.121834
2013,25.362796,68.296825
2013,29.939959,67.187529
2013,31.132901,33.802131
2013,31.132901,33.802131
2013,35.992567,43.218238
2013,34.510441,62.669419
2013,34.510441,62.669419
2013,32.066574,64.858963
2013,31.377089,63.945065
2013,24.214121,94.26765
2013,31.502876,65.845241
2013,-0.453142,39.645464
2013,34.19434,43.874561
2013,9.019371,38.748672
2013,11.15782,12.76046
2013,33.341954,44.276324
2013,33.325,44.422
2013,33.97383,44.926258
2013,33.702778,44.659444
2013,6.371259,101.514931
2013,6.371259,101.514931
2013,54.86538,-6.28038
2013,-0.357568,42.547725
2013,0.290556,41.712778
2013,3.523145,43.744855
2013,-6.245297,106.671231
2013,30.685926,31.774317
2013,31.352318,27.235695
2013,36.229574,42.236244
2013,30.008166,31.488479
2013,2.036071,45.340665
2013,26.286528,50.623623
2013,33.802319,69.834155
2013,24.849665,93.934295
2013,33.986111,71.456944
2013,32.118056,20.067108
2013,33.745082,35.464498
2013,34.733879,36.71817
2013,24.951764,67.130903
2013,26.662885,91.354721
2013,32.628822,62.475616
2013,31.517771,64.114227
2013,35.268047,68.619018
2013,30.502526,47.823486
2013,33.1,44.583333
2013,34.604248,43.679039
2013,33.971279,44.926682
2013,33.971279,44.926682
2013,33.70849,44.657337
2013,33.972691,44.918236
2013,34.604248,43.679039
2013,53.726835,-6.874832
2013,40.639349,22.944616
2013,35.243182,44.273701
2013,34.806159,70.978456
2013,34.268424,72.357752
2013,8.141655,123.339472
2013,13.884579,100.515261
2013,-23.45868,-56.738212
2013,1.876646,44.247902
2013,7.283526,125.857527
2013,26.007733,63.06078
2013,,
2013,,
2013,31.01,33.01
2013,34.119281,72.469002
2013,7.154569,124.497778
2013,30.59241,32.258606
2013,32.505129,63.766966
2013,26.469478,89.804903
2013,30.201446,67.010752
2013,40.639349,22.944616
2013,33.298539,44.294643
2013,33.317806,44.299996
2013,33.971279,44.926682
2013,33.974071,44.925222
2013,35.464585,44.389862
2013,34.929167,43.493056
2013,13.981345,45.573275
2013,33.780003,68.360313
2013,31.364444,66.484444
2013,34.216682,69.095181
2013,33.330067,69.192392
2013,33.498229,67.761598
2013,34.805278,71.467778
2013,54.605483,-5.928612
2013,7.435278,125.225278
2013,28.449374,68.194427
2013,6.292435,5.644213
2013,6.351127,5.66909
2013,43.249829,46.584064
2013,31.278844,34.238178
2013,31.74773,34.987282
2013,33.31267,62.13265
2013,13.1199,13.854959
2013,22.834098,89.532896
2013,32.118056,20.072601
2013,10.324286,7.6833
2013,33.354208,62.328937
2013,34.343333,71.236667
2013,34.286389,70.372222
2013,36.341125,43.136047
2013,36.341125,43.136047
2013,34.888325,44.639311
2013,36.354398,43.128777
2013,36.05,41.716667
2013,36.05,41.716667
2013,33.749179,44.626755
2013,33.85,44.233333
2013,6.772404,101.292062
2013,5.972071,101.923399
2013,-0.357568,42.547725
2013,30.514758,30.343551
2013,7.286944,124.340278
2013,24.047091,85.355331
2013,35.015939,69.347113
2013,34.985003,69.622893
2013,14.421598,-91.404825
2013,31.132093,33.803276
2013,30.882987,34.064142
2013,29.030057,66.589323
2013,-0.360278,42.548778
2013,36.34,43.13
2013,-0.360278,42.548778
2013,33.748608,44.628128
2013,31.837316,47.150719
2013,31.837024,47.151234
2013,50.286488,57.161468
2013,18.518679,73.857254
2013,33.639204,68.76332
2013,34.350239,68.235655
2013,34.835293,67.210995
2013,32.880885,44.385624
2013,32.881894,44.387856
2013,32.88504,44.348
2013,31.048816,46.255821
2013,34.010835,69.031021
2013,34.271687,45.167885
2013,,
2013,32.548356,65.951199
2013,25.330097,90.563609
2013,29.408737,67.189449
2013,30.918426,66.454185
2013,-1.658501,29.220455
2013,33.900627,68.711135
2013,25.018032,67.135825
2013,36.279707,43.074431
2013,33.316185,44.039726
2013,6.238855,101.293151
2013,6.812239,101.181625
2013,24.95369,66.973659
2013,2.042886,45.304079
2013,35.821792,63.129691
2013,12.801423,45.035335
2013,34.88562,44.639339
2013,36.34,43.13
2013,33.312455,44.347633
2013,-1.150226,36.955406
2013,33.5111,36.3064
2013,12.372727,14.206412
2013,11.089722,13.688376
2013,34.245865,70.548277
2013,34.005285,71.99836
2013,31.590819,64.365753
2013,42.816667,47.116667
2013,,
2013,6.768773,101.19075
2013,34.881425,71.531868
2013,36.341125,43.136047
2013,35.46911,63.520311
2013,24.832234,67.129867
2013,24.832234,67.129867
2013,33.011686,35.094597
2013,33.011974,35.093052
2013,32.932912,35.08155
2013,33.099883,44.578228
2013,6.248411,102.002853
2013,13.092207,123.500619
2013,26.433529,92.030881
2013,32.374802,62.115719
2013,6.334494,101.866362
2013,34.998333,71.081944
2013,33.429436,43.302215
2013,33.85,44.233333
2013,33.748608,44.628128
2013,35.46883,44.39098
2013,36.34,43.13
2013,36.34,43.13
2013,33.1,44.583333
2013,36.349974,43.158417
2013,36.372092,42.449943
2013,36.215549,37.159279
2013,15.355708,44.480438
2013,30.919444,66.455833
2013,30.919444,66.455833
2013,31.705032,65.689628
2013,34.687428,70.144529
2013,30.596492,32.271459
2013,33.71206,74.862503
2013,33.272157,35.203278
2013,42.967226,47.512039
2013,31.034108,33.490963
2013,34.439973,35.830951
2013,1.807766,44.694179
2013,1.807766,44.694179
2013,1.807852,44.694136
2013,43.366501,-124.21789
2013,34.438062,35.830744
2013,34.438062,35.830744
2013,15.921921,48.631747
2013,6.691205,101.308944
2013,33.498229,67.761598
2013,32.111078,20.076034
2013,36.292778,68.786111
2013,33.600322,73.044555
2013,36.354142,43.120356
2013,36.34,43.13
2013,33.38039,44.396646
2013,35.798462,43.294544
2013,33.251389,44.391944
2013,33.27264,44.299996
2013,33.95242,71.540651
2013,24.95369,66.973659
2013,15.369943,120.962162
2013,26.661729,79.180695
2013,27.692648,68.851608
2013,34.198173,72.045196
2013,2.027701,45.275927
2013,33.291944,44.065556
2013,33.325,44.422
2013,28.334966,77.779894
2013,-6.838573,39.219382
2013,54.957758,-6.482205
2013,7.263032,100.506248
2013,26.270635,50.640739
2013,30.201446,67.010752
2013,31.216031,34.102882
2013,34.217222,71.555556
2013,29.033333,69.15
2013,6.440859,-71.79883
2013,6.54085,101.536173
2013,6.114099,101.187208
2013,6.437467,101.003311
2013,24.808059,93.916264
2013,31.588479,74.354675
2013,34.283562,69.883565
2013,24.883333,67.033333
2013,12.339499,125.033855
2013,32.073333,64.833889
2013,33.75,44.633333
2013,33.35,43.783333
2013,33.75,44.633333
2013,33.368141,44.363851
2013,33.341954,44.276324
2013,36.345273,43.133301
2013,27.341465,66.370547
2013,26.162718,50.61196
2013,15.352029,44.207456
2013,15.360343,44.20681
2013,32.165005,22.280346
2013,8.18027,77.745302
2013,10.688703,79.848931
2013,28.608333,66.314444
2013,35.133421,61.542324
2013,15.352397,44.202697
2013,27.043226,14.441131
2013,35.13465,36.7412
2013,35.798462,43.294544
2013,34.016242,44.14477
2013,33.282396,44.32407
2013,33.377631,44.701467
2013,33.243605,44.313219
2013,33.748608,44.628128
2013,33.748608,44.628128
2013,33.411311,44.43153
2013,33.1,44.583333
2013,33.328377,44.462393
2013,33.341954,44.276324
2013,33.748608,44.628128
2013,33.1,44.583333
2013,34.282751,69.882553
2013,15.352397,44.204071
2013,32.317312,64.813414
2013,31.164414,33.964448
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,30.882987,34.064142
2013,11.518889,13.684167
2013,24.916667,67.083333
2013,35.889259,74.388156
2013,34.035533,70.574089
2013,21.969793,96.087402
2013,4.784821,7.005453
2013,36.341125,43.136047
2013,29.386962,68.026485
2013,17.92931,120.470001
2013,5.582507,-76.648491
2013,30.583093,32.265389
2013,30.219915,67.015114
2013,35.848126,64.24248
2013,34.667947,61.168442
2013,33.788992,75.05077
2013,33.762523,75.024433
2013,31.132608,33.801101
2013,31.132608,33.801101
2013,31.132608,33.801101
2013,51.767787,0.087806
2013,18.500361,83.04822
2013,33.5111,36.3064
2013,32.263911,68.531857
2013,10.817626,119.499057
2013,34.798017,69.750609
2013,6.69651,122.078771
2013,28.276944,68.451389
2013,28.277021,68.442593
2013,28.276944,68.451389
2013,33.551708,68.420464
2013,27.043226,14.441131
2013,34.660326,61.108281
2013,33.664925,44.380538
2013,30.511991,47.808273
2013,,
2013,55.134611,-7.453758
2013,7.323904,125.461709
2013,33.551266,68.420521
2013,31.826232,70.892716
2013,12.333333,23.416667
2013,10.798884,26.485084
2013,33.639573,68.763192
2013,29.673735,68.732786
2013,27.776823,30.781921
2013,4.787206,43.947601
2013,32.86581,44.214286
2013,33.533859,71.055748
2013,4.787206,43.947601
2013,6.627778,124.616389
2013,2.034704,45.028002
2013,29.690439,66.933775
2013,43.401056,44.759403
2013,33.894429,71.462374
2013,32.51899,70.025246
2013,34,71.383333
2013,30.882987,34.064142
2013,13.042406,12.544145
2013,32.630123,62.476646
2013,34.528455,69.171703
2013,34.528455,69.171703
2013,54.131402,6.586387
2013,35.724218,71.285949
2013,43.393247,43.56285
2013,35.46911,63.520311
2013,35.46911,63.520311
2013,7.846037,125.997047
2013,31.132093,33.803276
2013,14.336243,44.905128
2013,51.485286,-2.767633
2013,36.34,43.13
2013,33.099883,44.581978
2013,33.10017,44.582493
2013,34.271687,45.167885
2013,33.693548,44.799671
2013,34.273704,45.165826
2013,33.749179,44.626755
2013,-0.357568,42.547725
2013,-0.357568,42.547725
2013,4.735972,45.203972
2013,19.203477,81.934532
2013,1.71594,44.77166
2013,18.166667,120.65
2013,34.816667,67.816667
2013,2.045083,45.351448
2013,2.045083,45.351448
2013,31.590819,64.365753
2013,1.803799,-77.168663
2013,35.59469,63.332732
2013,32.230825,62.920592
2013,31.583056,64.369167
2013,33.498229,67.761598
2013,26.479468,90.556866
2013,33.918008,75.016365
2013,33.298646,44.347247
2013,33.400742,44.374321
2013,33.354467,44.318925
2013,33.392609,44.459068
2013,33.355266,44.317461
2013,33.305425,44.487663
2013,33.246943,44.356514
2013,33.223114,44.540776
2013,33.268546,44.345013
2013,33.354764,44.389744
2013,33.411311,44.43153
2013,33.376592,44.42526
2013,33.278377,44.326387
2013,33.055191,44.37141
2013,33.1,44.583333
2013,33.664925,44.380538
2013,35.32633,70.908079
2013,36.339189,43.130554
2013,33.381146,44.34494
2013,33.381146,44.34494
2013,32.98499,44.35676
2013,35.564601,64.431892
2013,36.354398,43.128777
2013,31.635699,64.239952
2013,2.047484,45.333538
2013,42.540623,46.122994
2013,35.46794,44.390205
2013,14.285182,46.865603
2013,2.205833,41.623056
2013,7.455071,123.317013
2013,36.343527,43.214142
2013,34.440833,71.058333
2013,14.358866,45.449806
2013,31.139334,65.76095
2013,26.201423,50.533026
2013,32.074078,66.141526
2013,32.073266,66.142974
2013,34.309987,72.046816
2013,33.694066,73.076736
2013,7.17124,125.894394
2013,32.111078,20.074661
2013,34.19434,43.874561
2013,33.316185,44.039726
2013,4.683534,46.617683
2013,14.748323,46.515255
2013,26.49184,89.526855
2013,24.893379,67.028061
2013,24.893379,67.028061
2013,17.083333,120.9
2013,13.634341,46.056321
2013,33.291944,44.065556
2013,36.379003,42.452488
2013,36.325283,43.125869
2013,36.34,43.13
2013,36.341125,43.136047
2013,7.823176,124.419824
2013,24.858754,67.057775
2013,24.948554,66.975891
2013,29.030057,66.589323
2013,42.967226,47.512039
2013,13.892411,45.883171
2013,31.139334,65.76095
2013,51.439889,-2.547182
2013,31.13202,33.803161
2013,31.132608,33.802818
2013,32.069193,64.8545
2013,37.037092,69.176681
2013,30.039972,31.239914
2013,24.923035,67.020409
2013,2.085509,45.402748
2013,4.683876,46.617683
2013,34.229213,70.193208
2013,13.590387,44.027024
2013,24.895157,67.024627
2013,34.883537,44.63419
2013,34.883537,44.63419
2013,36.34,43.13
2013,37.995518,23.724957
2013,7.06465,124.518743
2013,7.202535,124.23593
2013,17.427304,121.435204
2013,12.673083,13.614193
2013,34.765871,69.753463
2013,6.466445,3.283514
2013,6.594697,101.548294
2013,6.260697,101.729851
2013,31.354676,34.308826
2013,35.615278,68.659444
2013,4.092517,-75.154538
2013,30.882987,34.064142
2013,31.132093,33.803276
2013,33.2975,44.290556
2013,31.61088,65.700272
2013,33.454197,67.696355
2013,32.105916,66.906982
2013,15.352397,44.204071
2013,13.148959,44.85055
2013,32.116021,20.084368
2013,1.704184,44.692946
2013,33.431441,43.306335
2013,33.304851,44.488522
2013,33.665354,44.380804
2013,33.85,44.233333
2013,33.095122,44.588037
2013,24.8033,93.937162
2013,34.94025,69.254974
2013,26.115009,62.041359
2013,30.219915,67.015114
2013,23.099944,46.204834
2013,16.234289,43.97843
2013,6.520001,101.122055
2013,31.132093,33.803276
2013,31.079666,32.31053
2013,32.106134,66.906811
2013,6.953691,-71.878846
2013,33.914873,68.715148
2013,-3.721569,138.060511
2013,9.543137,125.524902
2013,12.364637,-1.533864
2013,15.260556,120.971944
2013,32.822552,70.775128
2013,15.346487,45.119325
2013,13.634341,46.056321
2013,32.546259,70.716847
2013,34.287361,74.462658
2013,15.460565,45.481312
2013,31.132093,33.803276
2013,32.96083,69.91806
2013,34.884439,44.631823
2013,33.85,44.233333
2013,36.230981,42.219601
2013,33.773349,45.14945
2013,33.773349,45.14945
2013,33.773349,45.14945
2013,25.41847,91.743622
2013,24.654662,93.447772
2013,9.716667,8.85
2013,1.801428,-77.168663
2013,29.629405,67.404015
2013,28.166667,67.866667
2013,2.033333,45.35
2013,7.054,124.672
2013,7.191667,124.533333
2013,38.002632,23.798644
2013,12.15,13.91667
2013,34.004299,71.54483
2013,35.324825,43.766922
2013,28.51882,68.541111
2013,29.897242,69.527614
2013,34.434167,70.447778
2013,12.224609,123.784397
2013,33.519796,68.572411
2013,34.033333,71.416667
2013,33.91231,71.8184
2013,28.397913,68.381975
2013,31.47268,34.497675
2013,31.47268,34.497675
2013,34.132461,71.081841
2013,36.34,43.13
2013,37.274053,71.113586
2013,7.233339,124.250008
2013,6.95,125.05
2013,6.95,125.05
2013,33.325,44.422
2013,33.325,44.422
2013,34.604681,43.685631
2013,33.75,44.633333
2013,18.815236,82.712102
2013,36.229574,42.236244
2013,7.30283,7.03817
2013,33.991981,71.498504
2013,36.212859,37.158951
2013,30.04442,31.235712
2013,34.098663,71.151143
2013,35.207235,72.545623
2013,27.686447,66.137065
2013,24.303754,94.254486
2013,32.875369,13.187944
2013,33.59811,69.224297
2013,,
2013,5.987041,101.570281
2013,-37.808896,144.950421
2013,33.387416,44.411307
2013,33.325,44.422
2013,33.325,44.422
2013,33.387306,44.45784
2013,33.247876,44.355999
2013,33.325,44.422
2013,33.324424,44.421727
2013,33.316466,44.428571
2013,33.325,44.422
2013,13.33948,45.29554
2013,33.305066,44.488178
2013,33.251389,44.391944
2013,33.325,44.422
2013,33.325,44.422
2013,33.298612,44.440747
2013,30.5,47.816667
2013,-26.204103,28.047305
2013,33.971279,44.926682
2013,7.249165,126.15822
2013,1.71594,44.7716
2013,24.893379,67.028061
2013,29.8,66.85
2013,24.95,66.966667
2013,4.735972,45.203972
2013,35.996667,42.829722
2013,35.083333,70.466667
2013,42.966631,47.512629
2013,3.116667,43.65
2013,6.645556,122.101944
2013,32.974638,70.14558
2013,32.974638,70.14558
2013,7.863889,123.513889
2013,34.341944,62.203056
2013,28.519882,68.54302
2013,30.755556,20.225278
2013,13.861944,45.201389
2013,15.348074,45.165024
2013,43.375245,-124.224996
2013,31.823759,70.9095
2013,31.823759,70.9095
2013,31.823759,70.9095
2013,6.599402,121.904055
2013,34.454625,70.48156
2013,32.98499,44.35676
2013,33.294022,68.402634
2013,33.176425,68.780666
2013,31.132093,33.803276
2013,33.66539,44.376692
2013,31.132093,33.803276
2013,31.132093,33.803276
2013,24.652472,94.069144
2013,34.369167,43.764167
2013,36.34,43.13
2013,36.34,43.13
2013,,
2013,12.486007,13.20576
2013,24.893379,67.028061
2013,30.209459,67.018173
2013,54.71373,-5.80818
2013,32.988889,70.605556
2013,35.13781,36.752449
2013,22.462537,85.520024
2013,23.482377,84.361768
2013,33.844167,36.546667
2013,24.411534,94.059016
2013,2.033333,45.35
2013,2.033333,45.35
2013,2.033333,45.35
2013,2.021916,45.313467
2013,2.033333,45.35
2013,13.377094,121.164571
2013,16.75,121.75
2013,31.623036,65.054246
2013,33.308091,62.138543
2013,33.706199,69.383108
2013,36.72657,68.860336
2013,32.988889,70.605556
2013,4.735972,45.203972
2013,32.988889,70.605556
2013,15.406189,45.101881
2013,13.05493,44.87801
2013,30.04442,31.235712
2013,34.49467,69.09422
2013,35.414706,44.34811
2013,35.46883,44.39098
2013,35.46883,44.39098
2013,11.648532,13.41939
2013,34.004299,71.54483
2013,34.944168,69.273331
2013,25.5,90.333333
2013,2.033333,45.35
2013,29.033333,69.15
2013,30.596492,32.271459
2013,32.929773,70.669266
2013,-18.914872,47.531612
2013,11.298659,13.672606
2013,24.088938,32.899829
2013,25.095386,94.361652
2013,26.157521,50.615893
2013,26.216667,50.583333
2013,,
2013,28.3898,68.190838
2013,15.840861,48.483724
2013,36.733657,68.860531
2013,34.809055,70.097949
2013,33.79455,71.558111
2013,33.307108,62.136476
2013,34.00372,71.544288
2013,31.131579,33.801643
2013,32.479122,73.981534
2013,30.004152,31.205536
2013,34.004299,71.54483
2013,29.036203,69.156628
2013,31.132511,64.212898
2013,31.623036,65.054246
2013,31.461224,66.52239
2013,31.024308,65.190731
2013,33.263079,68.572411
2013,31.517771,64.114227
2013,24.95,66.966667
2013,34.874167,71.152778
2013,34.004299,71.54483
2013,13.578889,44.021944
2013,19.122463,81.521931
2013,-41.133472,-71.310278
2013,36.76128,71.18532
2013,2.033333,45.35
2013,2.033333,45.35
2013,15.351073,44.206817
2013,36.630605,68.810885
2013,34.270269,70.778335
2013,30.04442,31.235712
2013,,
2013,33.709414,74.840204
2013,33.870986,74.892318
2013,33.508477,44.234188
2013,36.34,43.13
2013,34.884439,44.631823
2013,33.75,44.633333
2013,34.465326,40.908183
2013,30.882987,34.064142
2013,-26.823992,27.840381
2013,5.561315,95.317669
2013,24.893379,67.028061
2013,25.239444,56.360556
2013,42.069167,48.295833
2013,6.956503,-71.859529
2013,33.898138,68.625049
2013,3.935639,41.855116
2013,-28.45411,26.796785
2013,34.367244,68.840275
2013,30.176444,66.994259
2013,30.396933,68.627669
2013,32.163889,63.430833
2013,36.733657,68.860531
2013,33.844167,36.546667
2013,6.766944,124.85
2013,6.766944,124.85
2013,34.439228,35.831848
2013,28.699213,68.823866
2013,33.773349,45.14945
2013,36.229574,42.236244
2013,33.336354,44.440538
2013,30.16318,71.401735
2013,31.54505,74.340683
2013,6.757509,125.352398
2013,36.617409,4.270127
2013,4.735972,45.203972
2013,32.999081,70.065163
2013,32.974638,70.14558
2013,32.974638,70.14558
2013,34.12811,71.26928
2013,34.018106,71.284119
2013,32.116667,20.066667
2013,32.116667,20.066667
2013,32.116667,20.066667
2013,12.716667,24.883333
2013,37.924678,40.211448
2013,12.862602,44.990674
2013,37.234846,71.057908
2013,26.068672,62.718835
2013,32.373748,62.115997
2013,32.116667,20.066667
2013,33.916725,71.458755
2013,33.583401,71.433219
2013,26.61336,67.69896
2013,13.33948,45.29554
2013,15.35019,44.213341
2013,12.839778,44.92626
2013,34.604676,43.685631
2013,34.929167,43.493056
2013,42.973782,41.44218
2013,11.80378,12.49035
2013,6.491822,101.3885
2013,36.705311,67.116795
2013,30.209459,67.018173
2013,31.132093,33.803276
2013,26.966142,64.091063
2013,31.131589,33.803345
2013,30.15058,16.912251
2013,31.823601,64.564087
2013,34.150928,71.735939
2013,35.46883,44.39098
2013,2.058742,45.35106
2013,2.033333,45.35
2013,3.257222,43.915
2013,-0.360278,42.548778
2013,-0.358427,42.548747
2013,29.449923,77.310803
2013,25.325891,91.2506
2013,31.804381,34.655314
2013,,
2013,30.049482,31.237164
2013,31.024308,65.190731
2013,34.34833,71.29278
2013,13.884287,45.866754
2013,,
2013,34.811389,37.306111
2013,42.816667,47.116667
2013,13.634341,46.056321
2013,41.677877,48.165795
2013,31.583056,64.369167
2013,32.908415,67.907639
2013,33.07923,44.254571
2013,32.98499,44.35676
2013,33.376952,44.70296
2013,,
2013,36.34,43.13
2013,33.773349,45.14945
2013,33.934245,45.140991
2013,33.773349,45.14945
2013,,
2013,6.906965,122.077968
2013,32.349803,64.818878
2013,6.541138,101.280396
2013,54.597285,-5.93012
2013,32.124453,20.067101
2013,35.557349,45.433409
2013,18.352486,81.953482
2013,34.004299,71.54483
2013,34.004299,71.54483
2013,32.170631,35.014858
2013,12.681875,123.888588
2013,7.132235,124.813499
2013,6.083333,125.283333
2013,24.893379,67.028061
2013,33.798443,70.135127
2013,34.885136,44.630802
2013,34.528455,69.171703
2013,6.953344,-71.874966
2013,10.4,6.616667
2013,-6.205408,106.84262
2013,32.116667,20.066667
2013,6.537162,122.163252
2013,7.188889,124.183889
2013,33.363746,44.382933
2013,33.361556,44.382062
2013,6.627258,101.445366
2013,36.34,43.13
2013,30.5,47.816667
2013,36.34,43.13
2013,33.298612,44.440747
2013,35.46883,44.39098
2013,35.46883,44.39098
2013,33.325,44.422
2013,36.34,43.13
2013,33.7,44.666667
2013,33.678926,44.853001
2013,31.280751,34.236805
2013,31.280751,34.236805
2013,25.51519,62.003042
2013,19.714879,83.251984
2013,33.971279,44.926682
2013,33.971279,44.926682
2013,8.73333,12.06667
2013,30.215762,67.018547
2013,7.053861,124.672472
2013,4.735972,45.203972
2013,34.01738,71.544228
2013,36.34,43.13
2013,13.816667,122.783333
2013,14.078639,122.963676
2013,8.883333,126
2013,31.532569,35.099826
2013,28.51882,68.541111
2013,35.366656,43.939362
2013,35.428377,44.363823
2013,35.366656,43.939362
2013,31.583056,64.369167
2013,36.606111,69.111667
2013,34.235736,71.90923
2013,34.235736,71.90923
2013,15.946475,48.775421
2013,6.645556,122.101944
2013,32.22504,35.260971
2013,35.329201,43.943679
2013,34.929167,43.493056
2013,36.34,43.13
2013,34.926475,71.1026
2013,26.738252,64.148741
2013,1.642231,-77.816391
2013,30.596492,32.271459
2013,34.100576,71.147289
2013,-0.358169,42.548747
2013,30.149633,31.248646
2013,37.920832,42.776827
2013,33.999496,69.018481
2013,33.899167,70.100833
2013,6.692995,101.309282
2013,12.615547,124.05756
2013,31.823601,64.564087
2013,34.229213,70.193208
2013,34.321111,71.4
2013,25.97461,92.909838
2013,15.840861,48.483724
2013,24.852796,94.011154
2013,24.812914,93.949528
2013,14.118597,44.747829
2013,34.346554,62.203503
2013,33.004057,69.047592
2013,25.095386,94.361652
2013,33.75,44.633333
2013,33.75,44.633333
2013,32.666681,65.907893
2013,34.392276,45.002983
2013,36.34,43.13
2013,36.278988,43.136151
2013,36.34,43.13
2013,28.477856,66.281947
2013,28.519393,68.542815
2013,34.193914,43.875221
2013,6.645556,122.101944
2013,-1.950106,30.058769
2013,6.921442,122.079027
2013,32.37056,70.63583
2013,26.866687,85.56671
2013,32.32174,70.73452
2013,24.95369,67.007904
2013,11.558831,104.917445
2013,11.558831,104.917445
2013,33.019277,65.76095
2013,33.888629,35.495479
2013,30.209459,67.018173
2013,-3.684129,13.350319
2013,32.87596,13.189657
2013,-6.164961,39.202902
2013,26.118144,62.04114
2013,25.126389,62.3225
2013,31.517426,64.114018
2013,33.191738,68.102051
2013,35.788057,66.272789
2013,36.451707,43.342042
2013,33.079429,44.256587
2013,33.291944,44.065556
2013,33.85,44.233333
2013,15.398305,45.454547
2013,34.197004,36.353368
2013,31.139334,65.76095
2013,34,71.383333
2013,6.711873,101.178725
2013,31.624152,65.700188
2013,31.071756,65.19516
2013,31.029041,65.188369
2013,31.025588,65.189494
2013,34.81556,71.5136
2013,27.8,66.616667
2013,30.209459,67.018173
2013,-1.950106,30.058769
2013,24.893379,67.028061
2013,34.793251,44.665219
2013,34.793251,44.665219
2013,33.716344,74.862843
2013,-0.358512,42.548919
2013,35.595833,64.024444
2013,35.595833,64.024444
2013,28.166667,67.866667
2013,11.188,124.782
2013,1.7167,44.770131
2013,1.7167,44.770131
2013,3.17079,43.40876
2013,6.712523,101.179256
2013,34.603968,43.686896
2013,32.548356,65.951199
2013,33.671608,61.981391
2013,30.35762,66.945162
2013,26.863281,64.164734
2013,34.016242,71.544228
2013,28.519684,68.541119
2013,32.988889,70.605556
2013,34.09293,61.047136
2013,36.265093,68.020756
2013,34.7,70.75
2013,35.684521,64.292107
2013,33.330247,44.503088
2013,30.5,47.816667
2013,32.621449,44.025249
2013,33.325,44.422
2013,33.325,44.422
2013,33.75,44.633333
2013,32.501659,45.81879
2013,32.583849,44.559631
2013,32.583849,44.559631
2013,32.886939,44.348359
2013,31.104229,46.362469
2013,33.323125,44.417738
2013,33.348311,44.438324
2013,35.329201,43.943679
2013,33.702778,44.659444
2013,32.925452,44.773732
2013,32.98306,44.83333
2013,33.325,44.422
2013,27.62545,85.556691
2013,13.148959,44.85055
2013,24.806518,93.948442
2013,35.09054,71.76357
2013,32.999081,70.065163
2013,31.599592,64.370155
2013,7.191667,124.533333
2013,34.7038,70.15369
2013,31.676758,67.015686
2013,33.687214,69.527105
2013,33.307108,62.136476
2013,25.028684,66.881306
2013,32.929773,70.669266
2013,,
2013,32.501659,45.81879
2013,54.685592,-5.96451
2013,12.8,45.033333
2013,31.026149,62.450415
2013,32.80019,70.506978
2013,32.98839,44.83894
2013,31.823759,70.9095
2013,6.888254,101.253891
2013,35.65129,9.05306
2013,34.014975,71.58049
2013,-6.966301,110.416321
2013,6.385589,101.501892
2013,6.909708,122.075596
2013,31.269161,34.205718
2013,29.233803,33.949759
2013,35.403953,44.340205
2013,24.795728,84.999721
2013,7.190708,125.455341
2013,7.190708,125.455341
2013,8.070192,122.929564
2013,32.480805,62.031341
2013,37.196971,68.848175
2013,43.238825,45.048052
2013,43.314625,45.155683
2013,32.116667,20.066667
2013,32.116667,20.066667
2013,36.34,43.13
2013,36.34,43.13
2013,35.954109,39.038143
2013,33.971279,44.926682
2013,15.35019,44.213341
2013,28.276944,68.451389
2013,34.07409,70.288453
2013,2.781709,45.501666
2013,7.216667,124.25
2013,34.775302,72.360392
2013,24.95,66.966667
2013,34.004299,71.54483
2013,43.853098,43.853098
2013,,
2013,34.920176,70.764424
2013,32.255,64.79286
2013,36.691938,38.951152
2013,15.616667,45.3
2013,36.218403,36.768484
2013,32.601768,70.914772
2013,12.786302,23.28181
2013,30.733482,31.967124
2013,32.109115,35.268124
2013,6.921442,122.079027
2013,11.80378,12.49035
2013,33.325,44.422
2013,33.320107,44.420539
